var,date,value,name,Description,Source,id,var0
CUSR0000SA0L2,01-06-2018,232.007,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,330,175.4969743
CUSR0000SA0L2,01-07-2018,231.964,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,331,175.4644478
CUSR0000SA0L2,01-08-2018,232.155,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,332,175.6089259
CUSR0000SA0L2,01-09-2018,232.562,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,333,175.9167927
CUSR0000SA0L2,01-10-2018,233.233,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,334,176.424357
CUSR0000SA0L2,01-11-2018,232.802,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,335,176.0983359
CUSR0000SA0L2,01-12-2018,232.028,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,336,175.5128593
CUSR0000SA0L2,01-01-2019,231.678,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,337,175.2481089
CUSR0000SA0L2,01-02-2019,232.041,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,338,175.5226929
CUSR0000SA0L2,01-03-2019,233.249,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,339,176.4364599
CUSR0000SA0L2,01-04-2019,234.426,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,340,177.3267776
CUSR0000SA0L2,01-05-2019,234.197,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,341,177.1535552
CUSR0000SA0L2,01-06-2019,233.902,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,342,176.9304085
CUSR0000SA0L2,01-07-2019,234.311,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,343,177.2397882
CUSR0000SA0L2,01-08-2019,234.362,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,344,177.2783661
CUSR0000SA0L2,01-09-2019,234.544,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,345,177.4160363
CUSR0000SA0L2,01-10-2019,235.564,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,346,178.1875946
CUSR0000SA0L2,01-11-2019,236.091,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,347,178.586233
CUSR0000SA0L2,01-12-2019,236.152,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,348,178.6323752
CUSR0000SA0L2,01-01-2020,236.433,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,349,178.8449319
CUSR0000SA0L2,01-02-2020,236.269,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,350,178.7208775
CUSR0000SA0L2,01-03-2020,235.053,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,351,177.801059
CUSR0000SA0L2,01-04-2020,232.593,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,352,175.9402421
CUSR0000SA0L2,01-05-2020,232.019,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,353,175.5060514
CUSR0000SA0L2,01-06-2020,233.688,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,354,176.7685325
CUSR0000SA0L2,01-07-2020,235.256,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,355,177.9546142
CUSR0000SA0L2,01-08-2020,236.339,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,356,178.7738275
CUSR0000SA0L2,01-09-2020,237.111,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,357,179.3577912
CUSR0000SA0L2,01-10-2020,237.398,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,358,179.5748865
CUSR0000SA0L2,01-11-2020,237.871,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,359,179.9326778
CUSR0000SA0L2,01-12-2020,238.59,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,360,180.4765507
CUSR0000SA0L2,01-01-2021,239.408,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,361,181.0953101
CUSR0000SA0L2,01-02-2021,240.481,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,362,181.9069592
CUSR0000SA0L2,01-03-2021,242.352,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,363,183.322239
CUSR0000SA0L2,01-04-2021,244.66,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,364,185.0680787
CUSR0000SA0L2,01-05-2021,246.655,cpi.less.shelter,CPI-U All items less shelter,U.S. Bureau of Labor Statistics,365,186.5771558
CUUR0000SEHA,01-01-1991,141.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,1,100
CUUR0000SEHA,01-02-1991,141.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,2,100.2124646
CUUR0000SEHA,01-03-1991,142,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,3,100.5665722
CUUR0000SEHA,01-04-1991,142.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,4,100.9206799
CUUR0000SEHA,01-05-1991,142.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,5,101.1331445
CUUR0000SEHA,01-06-1991,143,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,6,101.2747875
CUUR0000SEHA,01-07-1991,143.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,7,101.7705382
CUUR0000SEHA,01-08-1991,143.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,8,101.7705382
CUUR0000SEHA,01-09-1991,144.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,9,102.407932
CUUR0000SEHA,01-10-1991,144.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,10,102.407932
CUUR0000SEHA,01-11-1991,145,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,11,102.6912181
CUUR0000SEHA,01-12-1991,145.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,12,102.8328612
CUUR0000SEHA,01-01-1992,145.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,13,102.9745042
CUUR0000SEHA,01-02-1992,145.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,14,103.1161473
CUUR0000SEHA,01-03-1992,146.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,15,103.6827195
CUUR0000SEHA,01-04-1992,146.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,16,103.5410765
CUUR0000SEHA,01-05-1992,146.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,17,103.611898
CUUR0000SEHA,01-06-1992,146.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,18,103.8243626
CUUR0000SEHA,01-07-1992,147,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,19,104.1076487
CUUR0000SEHA,01-08-1992,147,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,20,104.1076487
CUUR0000SEHA,01-09-1992,147.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,21,104.2492918
CUUR0000SEHA,01-10-1992,148,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,22,104.815864
CUUR0000SEHA,01-11-1992,148.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,23,105.2407932
CUUR0000SEHA,01-12-1992,148.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,24,105.2407932
CUUR0000SEHA,01-01-1993,148.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,25,105.4532578
CUUR0000SEHA,01-02-1993,149.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,26,105.5949008
CUUR0000SEHA,01-03-1993,149.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,27,105.5949008
CUUR0000SEHA,01-04-1993,149.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,28,106.01983
CUUR0000SEHA,01-05-1993,149.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,29,106.1614731
CUUR0000SEHA,01-06-1993,150.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,30,106.4447592
CUUR0000SEHA,01-07-1993,150.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,31,106.5155807
CUUR0000SEHA,01-08-1993,150.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,32,106.7988669
CUUR0000SEHA,01-09-1993,151,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,33,106.9405099
CUUR0000SEHA,01-10-1993,151.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,34,107.223796
CUUR0000SEHA,01-11-1993,151.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,35,107.3654391
CUUR0000SEHA,01-12-1993,151.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,36,107.5779037
CUUR0000SEHA,01-01-1994,152.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,37,107.7903683
CUUR0000SEHA,01-02-1994,152.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,38,108.2152975
CUUR0000SEHA,01-03-1994,153.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,39,108.4985836
CUUR0000SEHA,01-04-1994,153.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,40,108.5694051
CUUR0000SEHA,01-05-1994,153.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,41,108.5694051
CUUR0000SEHA,01-06-1994,153.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,42,108.6402266
CUUR0000SEHA,01-07-1994,153.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,43,108.9943343
CUUR0000SEHA,01-08-1994,154.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,44,109.4192635
CUUR0000SEHA,01-09-1994,155,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,45,109.7733711
CUUR0000SEHA,01-10-1994,155.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,46,109.9150142
CUUR0000SEHA,01-11-1994,155.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,47,110.1983003
CUUR0000SEHA,01-12-1994,155.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,48,110.2691218
CUUR0000SEHA,01-01-1995,156.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,49,110.5524079
CUUR0000SEHA,01-02-1995,156.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,50,110.7648725
CUUR0000SEHA,01-03-1995,156.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,51,110.9773371
CUUR0000SEHA,01-04-1995,157,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,52,111.1898017
CUUR0000SEHA,01-05-1995,157.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,53,111.3314448
CUUR0000SEHA,01-06-1995,157.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,54,111.5439093
CUUR0000SEHA,01-07-1995,157.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,55,111.8271955
CUUR0000SEHA,01-08-1995,158.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,56,112.0396601
CUUR0000SEHA,01-09-1995,158.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,57,112.2521246
CUUR0000SEHA,01-10-1995,158.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,58,112.5354108
CUUR0000SEHA,01-11-1995,159.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,59,112.8186969
CUUR0000SEHA,01-12-1995,159.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,60,113.0311615
CUUR0000SEHA,01-01-1996,160,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,61,113.3144476
CUUR0000SEHA,01-02-1996,160.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,62,113.5977337
CUUR0000SEHA,01-03-1996,160.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,63,113.7393768
CUUR0000SEHA,01-04-1996,160.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,64,113.9518414
CUUR0000SEHA,01-05-1996,161.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,65,114.1643059
CUUR0000SEHA,01-06-1996,161.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,66,114.5184136
CUUR0000SEHA,01-07-1996,162.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,67,114.8725212
CUUR0000SEHA,01-08-1996,162.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,68,115.0849858
CUUR0000SEHA,01-09-1996,162.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,69,115.368272
CUUR0000SEHA,01-10-1996,163.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,70,115.6515581
CUUR0000SEHA,01-11-1996,163.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,71,115.9348442
CUUR0000SEHA,01-12-1996,164,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,72,116.1473088
CUUR0000SEHA,01-01-1997,164.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,73,116.4305949
CUUR0000SEHA,01-02-1997,164.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,74,116.713881
CUUR0000SEHA,01-03-1997,165.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,75,116.9263456
CUUR0000SEHA,01-04-1997,165.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,76,117.2096317
CUUR0000SEHA,01-05-1997,165.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,77,117.4929178
CUUR0000SEHA,01-06-1997,166.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,78,117.8470255
CUUR0000SEHA,01-07-1997,166.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,79,118.1303116
CUUR0000SEHA,01-08-1997,167.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,80,118.4844193
CUUR0000SEHA,01-09-1997,167.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,81,118.8385269
CUUR0000SEHA,01-10-1997,168.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,82,119.121813
CUUR0000SEHA,01-11-1997,168.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,83,119.4759207
CUUR0000SEHA,01-12-1997,169.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,84,119.7592068
CUUR0000SEHA,01-01-1998,169.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,85,120.0424929
CUUR0000SEHA,01-02-1998,169.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,86,120.325779
CUUR0000SEHA,01-03-1998,170.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,87,120.6090652
CUUR0000SEHA,01-04-1998,170.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,88,120.8923513
CUUR0000SEHA,01-05-1998,171.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,89,121.1756374
CUUR0000SEHA,01-06-1998,171.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,90,121.6005666
CUUR0000SEHA,01-07-1998,172.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,91,121.9546742
CUUR0000SEHA,01-08-1998,172.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,92,122.3796034
CUUR0000SEHA,01-09-1998,173.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,93,122.8045326
CUUR0000SEHA,01-10-1998,173.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,94,123.1586402
CUUR0000SEHA,01-11-1998,174.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,95,123.5835694
CUUR0000SEHA,01-12-1998,174.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,96,123.8668555
CUUR0000SEHA,01-01-1999,175.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,97,124.1501416
CUUR0000SEHA,01-02-1999,175.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,98,124.3626062
CUUR0000SEHA,01-03-1999,176,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,99,124.6458924
CUUR0000SEHA,01-04-1999,176.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,100,124.9291785
CUUR0000SEHA,01-05-1999,176.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,101,125.1416431
CUUR0000SEHA,01-06-1999,177.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,102,125.4249292
CUUR0000SEHA,01-07-1999,177.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,103,125.7082153
CUUR0000SEHA,01-08-1999,177.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,104,125.9915014
CUUR0000SEHA,01-09-1999,178.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,105,126.3456091
CUUR0000SEHA,01-10-1999,178.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,106,126.6288952
CUUR0000SEHA,01-11-1999,179.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,107,127.3371105
CUUR0000SEHA,01-12-1999,180.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,108,127.6912181
CUUR0000SEHA,01-01-2000,181.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,109,128.2577904
CUUR0000SEHA,01-02-2000,181.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,110,128.5410765
CUUR0000SEHA,01-03-2000,182,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,111,128.8951841
CUUR0000SEHA,01-04-2000,182.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,112,129.1076487
CUUR0000SEHA,01-05-2000,182.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,113,129.3909348
CUUR0000SEHA,01-06-2000,183.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,114,129.7450425
CUUR0000SEHA,01-07-2000,183.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,115,130.2407932
CUUR0000SEHA,01-08-2000,184.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,116,130.7365439
CUUR0000SEHA,01-09-2000,185.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,117,131.2322946
CUUR0000SEHA,01-10-2000,186.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,118,131.7988669
CUUR0000SEHA,01-11-2000,186.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,119,132.2946176
CUUR0000SEHA,01-12-2000,187.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,120,132.8611898
CUUR0000SEHA,01-01-2001,188.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,121,133.286119
CUUR0000SEHA,01-02-2001,188.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,122,133.7818697
CUUR0000SEHA,01-03-2001,189.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,123,134.2776204
CUUR0000SEHA,01-04-2001,190.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,124,134.7025496
CUUR0000SEHA,01-05-2001,191,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,125,135.2691218
CUUR0000SEHA,01-06-2001,191.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,126,135.694051
CUUR0000SEHA,01-07-2001,192.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,127,136.1898017
CUUR0000SEHA,01-08-2001,193.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,128,136.7563739
CUUR0000SEHA,01-09-2001,193.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,129,137.3229462
CUUR0000SEHA,01-10-2001,194.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,130,137.8895184
CUUR0000SEHA,01-11-2001,195.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,131,138.4560907
CUUR0000SEHA,01-12-2001,196.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,132,139.0934844
CUUR0000SEHA,01-01-2002,197,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,133,139.5184136
CUUR0000SEHA,01-02-2002,197.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,134,140.0141643
CUUR0000SEHA,01-03-2002,198.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,135,140.368272
CUUR0000SEHA,01-04-2002,198.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,136,140.5807365
CUUR0000SEHA,01-05-2002,198.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,137,140.7932011
CUUR0000SEHA,01-06-2002,199.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,138,141.1473088
CUUR0000SEHA,01-07-2002,199.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,139,141.5014164
CUUR0000SEHA,01-08-2002,200.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,140,141.7847025
CUUR0000SEHA,01-09-2002,200.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,141,142.1388102
CUUR0000SEHA,01-10-2002,201.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,142,142.5637394
CUUR0000SEHA,01-11-2002,202,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,143,143.0594901
CUUR0000SEHA,01-12-2002,202.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,144,143.4135977
CUUR0000SEHA,01-01-2003,203.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,145,143.98017
CUUR0000SEHA,01-02-2003,203.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,146,144.2634561
CUUR0000SEHA,01-03-2003,204.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,147,144.5467422
CUUR0000SEHA,01-04-2003,204.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,148,144.8300283
CUUR0000SEHA,01-05-2003,204.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,149,145.1133144
CUUR0000SEHA,01-06-2003,205.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,150,145.2549575
CUUR0000SEHA,01-07-2003,205.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,151,145.6090652
CUUR0000SEHA,01-08-2003,206.1,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,152,145.9631728
CUUR0000SEHA,01-09-2003,206.6,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,153,146.3172805
CUUR0000SEHA,01-10-2003,206.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,154,146.529745
CUUR0000SEHA,01-11-2003,207.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,155,146.9546742
CUUR0000SEHA,01-12-2003,207.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,156,147.2379603
CUUR0000SEHA,01-01-2004,208.3,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,157,147.5212465
CUUR0000SEHA,01-02-2004,208.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,158,147.8753541
CUUR0000SEHA,01-03-2004,209.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,159,148.1586402
CUUR0000SEHA,01-04-2004,209.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,160,148.5127479
CUUR0000SEHA,01-05-2004,210.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,161,148.8668555
CUUR0000SEHA,01-06-2004,210.7,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,162,149.2209632
CUUR0000SEHA,01-07-2004,211.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,163,149.5750708
CUUR0000SEHA,01-08-2004,211.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,164,150.0708215
CUUR0000SEHA,01-09-2004,212.4,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,165,150.4249292
CUUR0000SEHA,01-10-2004,212.8,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,166,150.7082153
CUUR0000SEHA,01-11-2004,213.2,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,167,150.9915014
CUUR0000SEHA,01-12-2004,213.9,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,168,151.4872521
CUUR0000SEHA,01-01-2005,214.5,cpi.rent,CPI-U Rent of primary residences,U.S. Bureau of Labor Statistics,169,151.9121813
